"File" "Generation" "Index" "AAlpha" "ABeta" "BAlpha" "BBeta" "BConc" "AConc" "fitness" "distance"
1 1 0 43.9434 16.2212 42.4313 51.4098 6.05744194619399 1.84569243783182 0.000103788982666768 6.05744194619399
1 1 1 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 2 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 3 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 4 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 5 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 6 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 7 44.3072 16.2212 42.4313 51 6.00910444239306 1.83053766011478 0.00012008219997486 6.00910444239306
1 1 8 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 9 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 10 43.9434 16.2212 42.4313 51.1503 6.02686591313667 1.8456923730281 0.000113832989999924 6.02686591313667
1 1 11 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 12 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 13 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 14 43.9434 16.2212 42.5745 50.6845 5.95190026421788 1.84569231359669 0.000142484236019535 5.95190026421788
1 1 15 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 16 43.9434 16.2212 42.4313 51.3412 6.0493590524851 1.8456923969595 0.000106359442155877 6.0493590524851
1 1 17 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 18 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 19 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 20 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 21 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 22 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 23 43.9434 16.2212 42.4313 50.9864 6.00755416466803 1.84569242384857 0.000120642761885308 6.00755416466803
1 1 24 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 25 43.9434 16.2212 42.4313 51 6.00915657519802 1.84569240723141 0.000120063392202652 6.00915657519802
1 1 26 43.9434 16.2212 42.3282 50.7428 5.99341084747692 1.84569237904314 0.000125872206897724 5.99341084747692
